  0.0000000000000000e+00   1.5219825550478348e-02 
  2.2626692713973487e-03   1.5219825544091804e-02 
  4.5253385427946975e-03   1.5219825519443987e-02 
  6.7880078141920458e-03   1.5219825446489206e-02 
  9.0506770855893950e-03   1.5219825389398868e-02 
  1.1313346356986744e-02   1.5219825301971268e-02 
  1.3576015628384093e-02   1.5219825214511692e-02 
  1.5838684899781443e-02   1.5219825120237680e-02 
  1.8101354171178790e-02   1.5219825027716379e-02 
  2.0364023442576137e-02   1.5219824941474416e-02 
  2.2626692713973485e-02   1.5219824865101978e-02 
  2.4889361985370832e-02   1.5219824797617900e-02 
  2.7152031256768180e-02   1.5219824736744545e-02 
  2.9414700528165527e-02   1.5219824680971900e-02 
  3.1677369799562878e-02   1.5219824630615119e-02 
  3.3940039070960229e-02   1.5219824587095771e-02 
  3.6202708342357580e-02   1.5219824552361082e-02 
  3.8465377613754931e-02   1.5219824529055279e-02 
  4.0728046885152282e-02   1.5219824520841694e-02 
  4.2990716156549633e-02   1.5219824532043132e-02 
  4.5253385427946984e-02   1.5219824566475615e-02 
  4.7516054699344334e-02   1.5219824626170747e-02 
  4.9778723970741685e-02   1.5219824710789224e-02 
  5.2041393242139036e-02   1.5219824817956145e-02 
  5.4304062513536387e-02   1.5219824944092807e-02 
  5.6566731784933738e-02   1.5219825085108744e-02 
  5.8829401056331089e-02   1.5219825236622912e-02 
  6.1092070327728440e-02   1.5219825393857217e-02 
  6.3354739599125784e-02   1.5219825551589055e-02 
  6.5617408870523128e-02   1.5219825704428020e-02 
  6.7880078141920472e-02   1.5219825847366149e-02 
  7.0142747413317816e-02   1.5219825976319826e-02 
  7.2405416684715160e-02   1.5219826088390178e-02 
  7.4668085956112504e-02   1.5219826181766634e-02 
  7.6930755227509848e-02   1.5219826255414569e-02 
  7.9193424498907192e-02   1.5219826308776906e-02 
  8.1456093770304536e-02   1.5219826341658242e-02 
  8.3718763041701880e-02   1.5219826354322865e-02 
  8.5981432313099224e-02   1.5219826347727479e-02 
