      50        -1        -1
      52        -1        -1
      56        -1        -1
      61        -1        -1
      65        -1        -1
      74        -1        -1
      76        -1        -1
      81        -1        -1
      93        -1        -1
      94        -1        -1
      97        -1        -1
     133        -1        -1
     134        -1        -1
     136        -1        -1
     143        -1        -1
     160        -1        -1
     168        -1        -1
     184        -1        -1
     185        -1        -1
     188        -1        -1
     192        -1        -1
     197        -1        -1
     198        -1        -1
     206        -1        -1
     208        -1        -1
     211        -1        -1
     220        -1        -1
     224        -1        -1
     233        -1        -1
     235        -1        -1
     253        -1        -1
     255        -1        -1
     260        -1        -1
     265        -1        -1
     271        -1        -1
     273        -1        -1
     274        -1        -1
     276        -1        -1
     278        -1        -1
     308        -1        -1
     309        -1        -1
     317        -1        -1
     364        -1        -1
     365        -1        -1
     383        -1        -1
     388        -1        -1
     390        -1        -1
     396        -1        -1
     410        -1        -1
     413        -1        -1
     434        -1        -1
     436        -1        -1
     459        -1        -1
     517        -1        -1
     547        -1        -1
