     714       693       695
     693       689       657
     524       544       562
     595       582       562
     582       580       542
     599       635       631
     653       629       631
     629       627       597
     570       572       597
     516       518       540
     572       538       574
     578       576       540
     576       599       574
     480       516       514
     538       512       514
     138       155       136
     106       108       112
     140       138       112
     134       110       136
      74       106        94
     110        82        94
     252       229       231
     155       183       181
     185       203       183
     203       233       231
     227       201       229
     201       179       181
     286       288       308
     254       286       284
     342       340       308
     306       282       284
     340       363       338
     336       306       338
      44        28        42
      50        44        65
      91        65        85
      79       103        85
      42        38        59
      69        95        75
      75        79        59
       1         7         8
      10         8        24
       7         2         9
      11        25         9
      38        24        36
     212       220       242
     352       317       315
     160       146       168
     172       190       168
     190       212       206
     241       262       260
     209       241       207
     196       166       164
     220       196       216
     217       246       216
     169       147       161
     122       149       118
     147       132       128
     102       118       128
     149       175       163
     193       161       163
     175       171       195
     195       211       219
     215       209       193
     245       215       219
     485       483       464
     523       485       521
     426       462       464
     458       481       460
     462       424       460
     481       517       519
     519       541       521
     678       705       672
     705       741       735
     761       727       735
     113       152       133
     109       133       135
     176       178       152
     154       137       135
     846       870       852
     854       822       852
     707       731       739
     709       682       684
     932       952       928
     952       972       962
     948       924       922
     922       908       928
     968       948       966
     984       966       962
     946       950       918
     960       946       940
     873       901       899
     903       899       918
     901       905       920
     920       942       940
     642       610       608
     606       608       584
     527       549       551
     549       547       584
     294       316       314
     260       294       258
     268       243       258
     373       371       351
     371       409       369
     368       349       369
     314       351       312
     370       368       408
     350       370       372
     374       372       410
     408       428       430
     489       491       467
     491       527       493
     495       469       493
     469       436       434
     434       410       432
     430       467       432
     447       445       417
     385       387       417
     441       415       443
     445       474       443
     502       532       500
     504       502       474
     985       977       959
    1004       985       992
     981      1002       992
     963       975       981
     943       963       949
     945       917       949
     939       945       959
     646       618       616
     668       670       644
     670       707       680
     684       646       680
     471       497       499
     497       495       529
     567       565       592
     620       624       592
     648       620       622
     618       622       590
     384       356       382
     356       327       325
     438       471       440
     440       442       414
     436       438       412
     414       382       380
     378       376       412
     354       378       380
     327       329       301
     329       358       331
     249       275       277
     275       273       301
     303       279       277
     333       303       331
     484       486       465
     486       524       522
     463       427       465
     482       459       461
     425       463       461
     518       482       520
     542       520       522
     459       457       423
     457       480       455
     453       421       455
     421       393       395
     397       399       423
     363       397       395
     536       508       510
     512       510       478
     451       453       478
     508       506       476
     476       447       449
     419       451       449
     304       334       332
     334       336       361
     359       330       332
     387       359       389
     393       391       361
     391       419       389
      70        69        58
      25        39        37
      58        36        37
     240       259       261
     206       240       208
     173       169       191
     191       207       213
     243       221       213
     221       217       197
     164       143       165
     115       116       143
     151       173       167
     197       165       167
      31        53        51
      88       102        92
      53        49        62
      62        72        88
     650       672       676
     628       596       626
     624       650       626
     630       628       652
     200       226       228
     178       200       180
     182       154       180
     251       230       228
     202       184       182
     232       202       230
     763       793       795
     739       763       745
     803       799       765
     822       803       795
     741       743       765
     743       709       745
     793       787       816
     777       810       783
     787       759       783
     810       832       838
     866       844       838
     844       846       816
     610       612       586
     612       644       614
     616       588       614
     588       557       555
     553       551       586
     529       553       555
     311       350       313
     313       315       293
     257       242       267
     259       257       293
     349       321       322
     298       312       322
     321       311       297
     270       268       298
     246       270       269
     267       269       297
     496       494       470
     530       496       498
     500       498       472
     439       441       472
     470       435       437
     413       439       437
     473       501       503
     501       499       531
     533       505       503
     557       559       531
     565       533       563
     559       590       563
     244       218       214
     192       208       214
     218       210       194
     194       170       174
     148       162       174
     162       160       192
     271       265       299
     265       244       263
     261       295       263
     317       319       295
     319       354       323
     325       299       323
     132       124       104
     124       151       120
     116        96       120
      96        70        76
     703       688       686
     686       652       674
     729       733       703
     676       701       674
     757       729       725
     727       725       701
      92        86        66
      86       104        80
      45        51        66
      76        60        80
      43        29        45
      39        43        60
     890        -1        -1
    1026        -1        -1
     930        -1        -1
     891        -1        -1
       5        -1        -1
      13        -1        -1
      35        -1        -1
      55        -1        -1
      23        -1        -1
     929        -1        -1
     801        -1        -1
     602        -1        -1
     347        -1        -1
     291        -1        -1
     406        -1        -1
    1028        -1        -1
    1030        -1        -1
     958        -1        -1
    1027        -1        -1
    1029        -1        -1
    1025        -1        -1
     957        -1        -1
     802        -1        -1
     603        -1        -1
     348        -1        -1
     407        -1        -1
     142        -1        -1
     292        -1        -1
     239        -1        -1
     189        -1        -1
       3        -1        -1
      22        -1        -1
      12        -1        -1
      54        -1        -1
      34        -1        -1
       4        -1        -1
       6        -1        -1
     737        -1        -1
     658        -1        -1
     848        -1        -1
     543        -1        -1
      73        -1        -1
     141        -1        -1
     107        -1        -1
     238        -1        -1
     188        -1        -1
    1017        -1        -1
    1005        -1        -1
     989        -1        -1
     988        -1        -1
    1016        -1        -1
     849        -1        -1
     738        -1        -1
     659        -1        -1
     544        -1        -1
     108        -1        -1
      74        -1        -1
       1        -1        -1
       2        -1        -1
     483        -1        -1
    1004        -1        -1
     484        -1        -1
