  0.0000000000000000e+00    5.0000000000000000e-01
  2.5222857098100428e-03    4.4984101491648648e-01
  2.8849218786579779e-03    5.5363393612641176e-01
  1.0838700085077339e-02    6.0354333713737007e-01
  1.1414189355377125e-02    3.9377427036382984e-01
  2.2852855731708779e-02    6.4943427557496469e-01
  2.5493156913965968e-02    3.4238256484599844e-01
  4.1179506437335915e-02    5.2172840959185407e-01
  4.2095095532887337e-02    7.0080612158239708e-01
  4.4473058173042319e-02    4.2818583147652800e-01
  4.4517296439828331e-02    2.9375862016191617e-01
  5.3197572981172475e-02    5.6917027256794617e-01
  5.3870033840802869e-02    4.7486747795881329e-01
  6.1592063501828623e-02    3.8007657064966205e-01
  6.5632072133335218e-02    7.4763784694755342e-01
  6.7971703851136031e-02    2.4830265927763662e-01
  6.7970427715129178e-02    6.5832995366331393e-01
  7.1108184756616732e-02    6.1223874842015691e-01
  7.9058173491385192e-02    3.3362141995484668e-01
  8.6756823647887588e-02    5.2060643162622666e-01
  8.9906345974538865e-02    4.2789482192885292e-01
  9.3042359202136563e-02    7.0216565296198785e-01
  9.3925428578841758e-02    7.9172494313157837e-01
  9.5033684133928667e-02    2.0673854154720342e-01
  1.0052436893034528e-01    2.8872462062891846e-01
  1.0476955995391414e-01    5.6665019007685513e-01
  1.0775027674030953e-01    4.7356926503665647e-01
  1.1101154756828460e-01    3.7934224552857709e-01
  1.1420726853001886e-01    6.5235505488594059e-01
  1.1775778818763943e-01    7.4456788296636289e-01
  1.2466225294779487e-01    1.6966444993344285e-01
  1.2617645499469946e-01    2.4574963912866346e-01
  1.2704366292789904e-01    8.3302187711584563e-01
  1.2956700577450331e-01    6.0798814774791921e-01
  1.3185719784860839e-01    3.3278979688853499e-01
  1.3584300876180230e-01    5.1909932629744970e-01
  1.3834306112992001e-01    4.2609842761919497e-01
  1.4292479374331052e-01    6.9749945216095133e-01
  1.4560304098838500e-01    7.8525548375017973e-01
  1.5544441101275747e-01    2.0464349815446142e-01
  1.5590440037385028e-01    2.8815936826588373e-01
  1.5598332392685216e-01    1.3716046717097807e-01
  1.5859971166606807e-01    5.6342550002634262e-01
  1.6035602801741231e-01    4.7196828487345166e-01
  1.6165860095205084e-01    3.7852694248706403e-01
  1.6483959917312468e-01    6.5114375798200508e-01
  1.6630271052761028e-01    8.7235214380849235e-01
  1.7059842486450441e-01    7.4189298731875442e-01
  1.7542886640391639e-01    8.2652891829912345e-01
  1.8331447465877920e-01    2.4488986034867294e-01
  1.8501169109455670e-01    3.3258663748880490e-01
